Start Date,ebay Variation Image URL 3,ebay Variation Image URL 6,ebay Variation Image URL 5,Category,ebay Image URL 9,Additional Information,ebay Image URL 6,ebay Image URL 5,Variation,Autographed,ebay Image URL 3,Team,SSN,ebay Image URL 14,Current Price,ebay Image URL 4,Shipping Cost,ebay Image URL 10,ebay Variation Image URL 1,Set Name,ebay Image URL 7,Features,CategoryID,ebay Variation Image URL 2,Title,ItemID,Sport,ebay listing URL,ebay Image URL 13,Quantity Available,ebay Image URL 11,ebay Variation Image URL 4,ebay Image URL 1,ebay Image URL 2,ebay Variation Image URL 9,ebay Image URL 12,Format,ebay Image URL 8,Manufacturer,ebay Variation Image URL 7,Brand,Graded,Attributes,Player/Athlete,Seller,ebay Variation Image URL 8,Card Number,Card Name
2025-07-18T03:10:42.000Z,,,,Singles,,,,,1,No,,Charlotte Hornets,2DollarCards,,2.00,,0.00,,https://i.ebayimg.com/00/s/MTA3MVgxNjAw/z/HrkAAeSwOT1ofv~b/$_57.JPG?set_id=880000500F,1990-91 Fleer,,Base Set,261328,https://i.ebayimg.com/00/s/MTA4MlgxNjAw/z/I4kAAeSwPGFon9S4/$_57.JPG?set_id=880000500F,1990-91 Fleer NBA Basketball Rookie Card #20 J.R. Reid RC Hornets,236207288483,Basketball,https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Rookie-Card-20-J-R-Reid-RC-Hornets-/236207288483,,2,,,https://i.ebayimg.com/00/s/MTA3MVg4MDY=/z/J-sAAeSwqN9ofv~g/$_57.PNG?set_id=880000500F,,,,BIN,,Fleer Inc.,,,No,,J.R. Reid,GeekSportsCards,,20,1990-91 Fleer #20 J.R. Reid RC
2025-07-18T03:10:42.000Z,,,,Singles,,,,,1,No,,Milwaukee Bucks,2DollarCards,,2.00,,0.00,,https://i.ebayimg.com/00/s/MTA3OFgxNjAw/z/rAEAAeSwaB1ofF1O/$_57.JPG?set_id=880000500F,1990-91 Fleer,,Base Set,261328,,1990-91 Fleer NBA Basketball Card #109 Alvin Robertson Bucks,236207288484,Basketball,https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Card-109-Alvin-Robertson-Bucks-/236207288484,,1,,,https://i.ebayimg.com/00/s/MTA3OFg4MDQ=/z/vJUAAeSwL5RofF1U/$_57.PNG?set_id=880000500F,,,,BIN,,Fleer Inc.,,,No,,Alvin Robertson,GeekSportsCards,,109,1990-91 Fleer #109 Alvin Robertson
2025-07-18T03:10:42.000Z,,,,Singles,,,,,1,No,,Houston Rockets,2DollarCards,,2.00,,0.00,,https://i.ebayimg.com/00/s/MTA3NlgxNjAw/z/Bx8AAeSwcK5ogYFg/$_57.JPG?set_id=880000500F,1990-91 Fleer,,Base Set,261328,,1990-91 Fleer NBA Basketball Rookie Error Card #69 Anthony Bowie RC UER Rockets,236207288485,Basketball,https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Rookie-Error-Card-69-Anthony-Bowie-RC-UER-Rockets-/236207288485,,1,,,https://i.ebayimg.com/00/s/MTA3Nlg3OTg=/z/7cgAAeSwJiVogYFQ/$_57.PNG?set_id=880000500F,,,,BIN,,Fleer Inc.,,,No,,Anthony Bowie,GeekSportsCards,,69,1990-91 Fleer #69 Anthony Bowie RC UER
2025-07-18T03:10:42.000Z,,,,Singles,,,,,1,No,,Cleveland Cavaliers,2DollarCards,,2.00,,0.00,,https://i.ebayimg.com/00/s/MTA3OVgxNjAw/z/5TwAAeSwBM5ofvKI/$_57.JPG?set_id=880000500F,1990-91 Fleer,,Base Set,261328,,1990-91 Fleer NBA Basketball Card #37 John Williams Cavaliers,236207288486,Basketball,https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Card-37-John-Williams-Cavaliers-/236207288486,,1,,,https://i.ebayimg.com/00/s/MTA3OVg3OTc=/z/9PcAAeSwLmtofvKQ/$_57.PNG?set_id=880000500F,,,,BIN,,Fleer Inc.,,,No,,John Williams,GeekSportsCards,,37,1990-91 Fleer #37 John Williams
2025-07-18T03:10:42.000Z,,,,Singles,,,,,1,No,,Minnesota Timberwolves,2DollarCards,,2.00,,0.00,,https://i.ebayimg.com/00/s/MTA3N1gxNjAw/z/vkwAAeSwJOdofFzn/$_57.JPG?set_id=880000500F,1990-91 Fleer,,Base Set,261328,,1990-91 Fleer NBA Basketball Error Card #111 Randy Breuer UER Timberwolves,236207288488,Basketball,https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Error-Card-111-Randy-Breuer-UER-Timberwolves-/236207288488,,1,,,https://i.ebayimg.com/00/s/MTA3N1g3OTI=/z/xbcAAeSwFMxofFzu/$_57.PNG?set_id=880000500F,,,,BIN,,Fleer Inc.,,,No,,Randy Breuer,GeekSportsCards,,111,1990-91 Fleer #111 Randy Breuer UER
2025-07-18T03:10:42.000Z,,,,Singles,,,,,1,No,,Indiana Pacers,2DollarCards,,2.00,,0.00,,https://i.ebayimg.com/00/s/MTA3M1gxNjAw/z/1w8AAeSw5GBogYPj/$_57.JPG?set_id=880000500F,1990-91 Fleer,,Base Set,261328,,1990-91 Fleer NBA Basketball Card #82 Rik Smits Pacers,236207288489,Basketball,https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Card-82-Rik-Smits-Pacers-/236207288489,,1,,,https://i.ebayimg.com/00/s/MTA3M1g4MDc=/z/1m4AAeSwJQtogYPY/$_57.PNG?set_id=880000500F,,,,BIN,,Fleer Inc.,,,No,,Rik Smits,GeekSportsCards,,82,1990-91 Fleer #82 Rik Smits
2025-07-18T03:10:42.000Z,,,,Singles,,,,,1,No,,Houston Rockets,2DollarCards,,2.00,,0.00,,https://i.ebayimg.com/00/s/MTA3M1gxNjAw/z/D0MAAeSwtvJofnaU/$_57.JPG?set_id=880000500F,1990-91 Fleer,,Base Set,261328,,1990-91 Fleer NBA Basketball Card #70 Eric Floyd Rockets,236207288490,Basketball,https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Card-70-Eric-Floyd-Rockets-/236207288490,,1,,,https://i.ebayimg.com/00/s/MTA3M1g3OTE=/z/NSQAAeSwISBofnaY/$_57.PNG?set_id=880000500F,,,,BIN,,Fleer Inc.,,,No,,Eric Floyd,GeekSportsCards,,70,1990-91 Fleer #70 Eric Floyd
2025-07-18T03:10:42.000Z,,,,Singles,,,,,1,No,,Los Angeles Lakers,2DollarCards,,2.00,,0.00,,https://i.ebayimg.com/00/s/MTA2OVgxNjAw/z/7xEAAeSw0HZofTo~/$_57.JPG?set_id=880000500F,1990-91 Fleer,,Base Set,261328,,1990-91 Fleer NBA Basketball Card #94 Byron Scott Lakers,236207288491,Basketball,https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Card-94-Byron-Scott-Lakers-/236207288491,,1,,,https://i.ebayimg.com/00/s/MTA2OVg3OTQ=/z/d1wAAeSwL5RofTpJ/$_57.PNG?set_id=880000500F,,,,BIN,,Fleer Inc.,,,No,,Byron Scott,GeekSportsCards,,94,1990-91 Fleer #94 Byron Scott
2025-07-18T03:10:42.000Z,,,,Singles,,,,,1,No,,Indiana Pacers,2DollarCards,,2.00,,0.00,,https://i.ebayimg.com/00/s/MTA3M1gxNjAw/z/Qf4AAeSw-t1ofwGD/$_57.JPG?set_id=880000500F,1990-91 Fleer,,Base Set,261328,,1990-91 Fleer NBA Basketball Rookie Card #77 George McCloud RC Pacers,236207288492,Basketball,https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Rookie-Card-77-George-McCloud-RC-Pacers-/236207288492,,1,,,https://i.ebayimg.com/00/s/MTA3M1g3OTE=/z/NmAAAeSwUXBofwGJ/$_57.PNG?set_id=880000500F,,,,BIN,,Fleer Inc.,,,No,,George McCloud,GeekSportsCards,,77,1990-91 Fleer #77 George McCloud RC
2025-07-18T03:10:42.000Z,,,,Singles,,,,,1,No,,New Jersey Nets,2DollarCards,,2.00,,0.00,,https://i.ebayimg.com/00/s/MTA3MVgxNjAw/z/bfQAAeSwbdFoe09c/$_57.JPG?set_id=880000500F,1990-91 Fleer,,Base Set,261328,,1990-91 Fleer NBA Basketball Card #121 Chris Morris Nets,236207288493,Basketball,https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Card-121-Chris-Morris-Nets-/236207288493,,1,,,https://i.ebayimg.com/00/s/MTA3MVg3OTY=/z/71wAAeSw585oe09k/$_57.PNG?set_id=880000500F,,,,BIN,,Fleer Inc.,,,No,,Chris Morris,GeekSportsCards,,121,1990-91 Fleer #121 Chris Morris
2025-07-18T03:10:42.000Z,,,,Singles,,,,,1,No,,Los Angeles Clippers,2DollarCards,,2.00,,0.00,,https://i.ebayimg.com/00/s/MTA3NVgxNjAw/z/pZwAAeSwz35ofY~V/$_57.JPG?set_id=880000500F,1990-91 Fleer,,Base Set,261328,,1990-91 Fleer NBA Basketball Card #85 Winston Garland Clippers,236207288494,Basketball,https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Card-85-Winston-Garland-Clippers-/236207288494,,1,,,https://i.ebayimg.com/00/s/MTA3NVg4MDM=/z/mJMAAeSwmoJofY~d/$_57.PNG?set_id=880000500F,,,,BIN,,Fleer Inc.,,,No,,Winston Garland,GeekSportsCards,,85,1990-91 Fleer #85 Winston Garland
2025-07-18T03:10:42.000Z,,,,Singles,,,,,1,No,,Indiana Pacers,2DollarCards,,2.00,,0.00,,https://i.ebayimg.com/00/s/MTA3MFgxNjAw/z/s48AAeSwpL9of~eK/$_57.JPG?set_id=880000500F,1990-91 Fleer,,Base Set,261328,,1990-91 Fleer NBA Basketball Hall Of Fame Card #78 Reggie Miller HOF Pacers,236207288495,Basketball,https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Hall-Fame-Card-78-Reggie-Miller-HOF-Pacers-/236207288495,,1,,,https://i.ebayimg.com/00/s/MTA3MFg3OTc=/z/uTgAAeSwAH9of~eQ/$_57.PNG?set_id=880000500F,,,,BIN,,Fleer Inc.,,,No,,Reggie Miller,GeekSportsCards,,78,1990-91 Fleer #78 Reggie Miller
2025-07-18T03:10:42.000Z,,,,Singles,,,,,1,No,,Milwaukee Bucks,2DollarCards,,2.00,,0.00,,https://i.ebayimg.com/00/s/MTA3MlgxNjAw/z/v9AAAeSwQkRof~ph/$_57.JPG?set_id=880000500F,1990-91 Fleer,,Base Set,261328,,1990-91 Fleer NBA Basketball Hall Of Fame Card #110 Jack Sikma HOF Bucks,236207288496,Basketball,https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Hall-Fame-Card-110-Jack-Sikma-HOF-Bucks-/236207288496,,1,,,https://i.ebayimg.com/00/s/MTA3Mlg3OTI=/z/yy0AAeSwhKhof~pp/$_57.PNG?set_id=880000500F,,,,BIN,,Fleer Inc.,,,No,,Jack Sikma,GeekSportsCards,,110,1990-91 Fleer #110 Jack Sikma
2025-07-18T03:10:42.000Z,,,,Singles,,,,,1,No,,Los Angeles Lakers,2DollarCards,,2.00,,0.00,,https://i.ebayimg.com/00/s/MTA3MVgxNjAw/z/dtsAAeSwuJVofTqi/$_57.JPG?set_id=880000500F,1990-91 Fleer,,Base Set,261328,,1990-91 Fleer NBA Basketball Card #92 A.C. Green Lakers,236207288497,Basketball,https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Card-92-A-C-Green-Lakers-/236207288497,,1,,,https://i.ebayimg.com/00/s/MTA3MVg3OTM=/z/bLYAAeSw~GNofTqq/$_57.PNG?set_id=880000500F,,,,BIN,,Fleer Inc.,,,No,,A.C. Green,GeekSportsCards,,92,1990-91 Fleer #92 A.C. Green
2025-07-18T03:10:42.000Z,,,,Singles,,,,,1,No,,Cleveland Cavaliers,2DollarCards,,2.00,,0.00,,https://i.ebayimg.com/00/s/MTA3NFgxNjAw/z/91MAAeSwrpJofvMv/$_57.JPG?set_id=880000500F,1990-91 Fleer,,Base Set,261328,https://i.ebayimg.com/00/s/MTA4MlgxNjAw/z/rvUAAeSwPOVon9e5/$_57.JPG?set_id=880000500F,1990-91 Fleer NBA Basketball Card #35 Larry Nance Cavaliers,236207288500,Basketball,https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Card-35-Larry-Nance-Cavaliers-/236207288500,,2,,,https://i.ebayimg.com/00/s/MTA3NFg3OTc=/z/8sgAAeSwjxpofvM1/$_57.PNG?set_id=880000500F,,,,BIN,,Fleer Inc.,,,No,,Larry Nance,GeekSportsCards,,35,1990-91 Fleer #35 Larry Nance
2025-07-18T03:10:42.000Z,,,,Singles,,,,,1,No,,New York Knicks,2DollarCards,,2.00,,0.00,,https://i.ebayimg.com/00/s/MTA3MFgxNjAw/z/zgQAAeSwM01ogAM7/$_57.JPG?set_id=880000500F,1990-91 Fleer,,Base Set,261328,,1990-91 Fleer NBA Basketball Hall Of Fame Card #125 Patrick Ewing HOF Knicks,236207288501,Basketball,https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Hall-Fame-Card-125-Patrick-Ewing-HOF-Knicks-/236207288501,,1,,,https://i.ebayimg.com/00/s/MTA3MFg3OTc=/z/~LAAAeSwYtdogANA/$_57.PNG?set_id=880000500F,,,,BIN,,Fleer Inc.,,,No,,Patrick Ewing,GeekSportsCards,,125,1990-91 Fleer #125 Patrick Ewing
2025-07-18T03:10:42.000Z,,,,Singles,,,,,1,No,,New York Knicks,2DollarCards,,2.00,,0.00,,https://i.ebayimg.com/00/s/MTA3NVgxNjAw/z/1ogAAeSwmmhof~rL/$_57.JPG?set_id=880000500F,1990-91 Fleer,,Base Set,261328,,1990-91 Fleer NBA Basketball Hall Of Fame Card #124 Maurice Cheeks HOF Knicks,236207288502,Basketball,https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Hall-Fame-Card-124-Maurice-Cheeks-HOF-Knicks-/236207288502,,1,,,https://i.ebayimg.com/00/s/MTA3NVg4MDA=/z/rO0AAeSw5TVof~rZ/$_57.PNG?set_id=880000500F,,,,BIN,,Fleer Inc.,,,No,,Maurice Cheeks,GeekSportsCards,,124,1990-91 Fleer #124 Maurice Cheeks
2025-07-18T03:10:42.000Z,,,,Singles,,,,,1,No,,New Jersey Nets,2DollarCards,,2.00,,0.00,,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/7zUAAeSwgo1oe1Cs/$_57.JPG?set_id=880000500F,1990-91 Fleer,,Base Set,261328,,1990-91 Fleer NBA Basketball Card #118 Sam Bowie Nets,236207288503,Basketball,https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Card-118-Sam-Bowie-Nets-/236207288503,,1,,,https://i.ebayimg.com/00/s/MTA2N1g3OTY=/z/7kIAAeSwoN9oe1C0/$_57.PNG?set_id=880000500F,,,,BIN,,Fleer Inc.,,,No,,Sam Bowie,GeekSportsCards,,118,1990-91 Fleer #118 Sam Bowie
2025-07-18T03:10:42.000Z,,,,Singles,,,,,1,No,,New York Knicks,2DollarCards,,2.00,,0.00,,https://i.ebayimg.com/00/s/MTA3NlgxNjAw/z/ayAAAeSwI-Joe01N/$_57.JPG?set_id=880000500F,1990-91 Fleer,,Base Set,261328,,1990-91 Fleer NBA Basketball Card #127 Johnny Newman Knicks,236207288505,Basketball,https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Card-127-Johnny-Newman-Knicks-/236207288505,,1,,,https://i.ebayimg.com/00/s/MTA3Nlg3OTk=/z/zo8AAeSwS9toe015/$_57.PNG?set_id=880000500F,,,,BIN,,Fleer Inc.,,,No,,Johnny Newman,GeekSportsCards,,127,1990-91 Fleer #127 Johnny Newman
2025-07-18T03:10:42.000Z,,,,Singles,,,,,1,No,,New Jersey Nets,2DollarCards,,2.00,,0.00,,https://i.ebayimg.com/00/s/MTA3NVgxNjAw/z/e~0AAeSwaB1oe1BK/$_57.JPG?set_id=880000500F,1990-91 Fleer,,Base Set,261328,,1990-91 Fleer NBA Basketball Card #119 Lester Conner Nets,236207288506,Basketball,https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Card-119-Lester-Conner-Nets-/236207288506,,1,,,https://i.ebayimg.com/00/s/MTA3NVg3OTY=/z/7hAAAeSw0xtoe1BU/$_57.PNG?set_id=880000500F,,,,BIN,,Fleer Inc.,,,No,,Lester Conner,GeekSportsCards,,119,1990-91 Fleer #119 Lester Conner
2025-07-18T03:10:42.000Z,,,,Singles,,,,,1,No,,Los Angeles Lakers,2DollarCards,,2.00,,0.00,,https://i.ebayimg.com/00/s/MTA3MVgxNjAw/z/uwIAAeSwlJ1of~lW/$_57.JPG?set_id=880000500F,1990-91 Fleer,,Base Set,261328,,1990-91 Fleer Basketball Hall Of Fame Card #93 Earvin Magic Johnson HOF Lakers,236207288508,Basketball,https://www.ebay.com/itm/1990-91-Fleer-Basketball-Hall-Fame-Card-93-Earvin-Magic-Johnson-HOF-Lakers-/236207288508,,1,,,https://i.ebayimg.com/00/s/MTA3MVg3OTY=/z/u~MAAeSwQkRof~lb/$_57.PNG?set_id=880000500F,,,,BIN,,Fleer Inc.,,,No,,Earvin Johnson,GeekSportsCards,,93,1990-91 Fleer #93 Earvin Johnson
2025-07-18T03:10:42.000Z,,,,Singles,,,,,1,No,,New York Knicks,2DollarCards,,2.00,,0.00,,https://i.ebayimg.com/00/s/MTA3NFgxNjAw/z/qiQAAeSwIXRoevfN/$_57.JPG?set_id=880000500F,1990-91 Fleer,,Base Set,261328,,1990-91 Fleer NBA Basketball Traded Card #129 Trent Tucker Knicks,236207288509,Basketball,https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Traded-Card-129-Trent-Tucker-Knicks-/236207288509,,1,,,https://i.ebayimg.com/00/s/MTA3NFg3OTQ=/z/oloAAeSwGI5oevfQ/$_57.PNG?set_id=880000500F,,,,BIN,,Fleer Inc.,,,No,,Trent Tucker,GeekSportsCards,,129,1990-91 Fleer #129 Trent Tucker
2025-07-18T03:10:42.000Z,,,,Singles,,,,,1,No,,Orlando Magic,2DollarCards,,2.00,,0.00,,https://i.ebayimg.com/00/s/MTA3NlgxNjAw/z/Wr0AAeSwfSFofwjk/$_57.JPG?set_id=880000500F,1990-91 Fleer,,Base Set,261328,,1990-91 Fleer NBA Basketball Rookie Card #132 Nick Anderson RC Magic,236207288510,Basketball,https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Rookie-Card-132-Nick-Anderson-RC-Magic-/236207288510,,1,,,https://i.ebayimg.com/00/s/MTA3Nlg3ODY=/z/S2oAAeSwEehofwjp/$_57.PNG?set_id=880000500F,,,,BIN,,Fleer Inc.,,,No,,Nick Anderson,GeekSportsCards,,132,1990-91 Fleer #132 Nick Anderson RC
2025-07-18T03:10:42.000Z,,,,Singles,,,,,1,No,,New York Knicks,2DollarCards,,2.00,,0.00,,https://i.ebayimg.com/00/s/MTA3NVgxNjAw/z/43gAAeSwQmloe03q/$_57.JPG?set_id=880000500F,1990-91 Fleer,,Base Set,261328,,1990-91 Fleer NBA Basketball Card #126 Mark Jackson Knicks,236207288515,Basketball,https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Card-126-Mark-Jackson-Knicks-/236207288515,,1,,,https://i.ebayimg.com/00/s/MTA3NVg3OTA=/z/aG0AAeSwAjJoe03z/$_57.PNG?set_id=880000500F,,,,BIN,,Fleer Inc.,,,No,,Mark Jackson,GeekSportsCards,,126,1990-91 Fleer #126 Mark Jackson
2025-07-18T03:10:42.000Z,,,,Singles,,,,,1,No,,Orlando Magic,2DollarCards,,2.00,,0.00,,https://i.ebayimg.com/00/s/MTA2OVgxNjAw/z/ZKAAAeSwNdRoevaX/$_57.JPG?set_id=880000500F,1990-91 Fleer,,Base Set,261328,,1990-91 Fleer NBA Basketball Card #133 Terry Catledge Magic,236207288517,Basketball,https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Card-133-Terry-Catledge-Magic-/236207288517,,1,,,https://i.ebayimg.com/00/s/MTA2OVg3OTg=/z/W1sAAeSwjxpoevac/$_57.PNG?set_id=880000500F,,,,BIN,,Fleer Inc.,,,No,,Terry Catledge,GeekSportsCards,,133,1990-91 Fleer #133 Terry Catledge
2025-07-18T03:10:42.000Z,,,,Singles,,,,,1,No,,New Jersey Nets,2DollarCards,,2.00,,0.00,,https://i.ebayimg.com/00/s/MTA3MlgxNjAw/z/YKEAAeSwe01oevVl/$_57.JPG?set_id=880000500F,1990-91 Fleer,,Base Set,261328,,1990-91 Fleer NBA Basketball Traded Card #136 Reggie Theus Nets,236207288518,Basketball,https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Traded-Card-136-Reggie-Theus-Nets-/236207288518,,1,,,https://i.ebayimg.com/00/s/MTA3Mlg3OTI=/z/XVMAAeSwUB9oevVW/$_57.PNG?set_id=880000500F,,,,BIN,,Fleer Inc.,,,No,,Reggie Theus,GeekSportsCards,,136,1990-91 Fleer #136 Reggie Theus
2025-07-18T03:10:42.000Z,,,,Singles,,,,,1,No,,Orlando Magic,2DollarCards,,2.00,,0.00,,https://i.ebayimg.com/00/s/MTA3MlgxNjAw/z/oY4AAeSwvXRoevYh/$_57.JPG?set_id=880000500F,1990-91 Fleer,,Base Set,261328,,1990-91 Fleer NBA Basketball Card #134 Sidney Green Magic,236207288527,Basketball,https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Card-134-Sidney-Green-Magic-/236207288527,,1,,,https://i.ebayimg.com/00/s/MTA3Mlg4MDI=/z/oGgAAeSwInhoevYo/$_57.PNG?set_id=880000500F,,,,BIN,,Fleer Inc.,,,No,,Sidney Green,GeekSportsCards,,134,1990-91 Fleer #134 Sidney Green
2025-07-18T03:10:42.000Z,,,,Singles,,,,,1,No,,Phoenix Suns,2DollarCards,,2.00,,0.00,,https://i.ebayimg.com/00/s/MTA3OFgxNjAw/z/UIUAAeSwf2xoerAz/$_57.JPG?set_id=880000500F,1990-91 Fleer,,Base Set,261328,,1990-91 Fleer NBA Basketball Card #148 Eddie Johnson Suns,236207288528,Basketball,https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Card-148-Eddie-Johnson-Suns-/236207288528,,1,,,https://i.ebayimg.com/00/s/MTA3OFg3OTE=/z/TYAAAeSwA-doerA4/$_57.PNG?set_id=880000500F,,,,BIN,,Fleer Inc.,,,No,,Eddie Johnson,GeekSportsCards,,148,1990-91 Fleer #148 Eddie Johnson
2025-07-18T03:10:42.000Z,,,,Singles,,,,,1,No,,Phoenix Suns,2DollarCards,,2.00,,0.00,,https://i.ebayimg.com/00/s/MTA3NVgxNjAw/z/Zx4AAeSwC~doerCt/$_57.JPG?set_id=880000500F,1990-91 Fleer,,Base Set,261328,,1990-91 Fleer NBA Basketball Card #147 Jeff Hornacek Suns,236207288529,Basketball,https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Card-147-Jeff-Hornacek-Suns-/236207288529,,1,,,https://i.ebayimg.com/00/s/MTA3NVg3OTY=/z/YPQAAeSwRvdoerC0/$_57.PNG?set_id=880000500F,,,,BIN,,Fleer Inc.,,,No,,Jeff Hornacek,GeekSportsCards,,147,1990-91 Fleer #147 Jeff Hornacek
2025-07-18T03:10:42.000Z,,,,Singles,,,,,1,No,,Phoenix Suns,2DollarCards,,2.00,,0.00,,https://i.ebayimg.com/00/s/MTA4MFgxNjAw/z/VCUAAeSwfANoeq2F/$_57.JPG?set_id=880000500F,1990-91 Fleer,,Base Set,261328,,1990-91 Fleer NBA Basketball Card #151 Tim Perry Suns,236207288533,Basketball,https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Card-151-Tim-Perry-Suns-/236207288533,,1,,,https://i.ebayimg.com/00/s/MTA4MFg3OTY=/z/VhgAAeSwr1xoeq2K/$_57.PNG?set_id=880000500F,,,,BIN,,Fleer Inc.,,,No,,Tim Perry,GeekSportsCards,,151,1990-91 Fleer #151 Tim Perry
2025-07-18T03:10:42.000Z,,,,Singles,,,,,1,No,,Phoenix Suns,2DollarCards,,2.00,,0.00,,https://i.ebayimg.com/00/s/MTA3MlgxNjAw/z/TMIAAeSwhA1oeqwy/$_57.JPG?set_id=880000500F,1990-91 Fleer,,Base Set,261328,,1990-91 Fleer NBA Basketball League Leader Card #153 Mark West Suns,236207288537,Basketball,https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-League-Leader-Card-153-Mark-West-Suns-/236207288537,,1,,,https://i.ebayimg.com/00/s/MTA3Mlg3ODU=/z/SnkAAeSwv51oeqw3/$_57.PNG?set_id=880000500F,,,,BIN,,Fleer Inc.,,,No,,Mark West,GeekSportsCards,,153,1990-91 Fleer #153 Mark West
2025-07-18T03:10:43.000Z,,,,Singles,,,,,1,No,,Boston Celtics,2DollarCards,,2.00,,0.00,,https://i.ebayimg.com/00/s/MTA3MlgxNjAw/z/YGsAAeSwmoJofxBy/$_57.JPG?set_id=880000500F,1990-91 Fleer,,Base Set,261328,,1990-91 Fleer NBA Basketball Hall Of Fame Card #13 Robert Parish HOF Celtics,236207288454,Basketball,https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Hall-Fame-Card-13-Robert-Parish-HOF-Celtics-/236207288454,,1,,,https://i.ebayimg.com/00/s/MTA3Mlg3OTI=/z/aXEAAeSwBcZofxB4/$_57.PNG?set_id=880000500F,,,,BIN,,Fleer Inc.,,,No,,Robert Parish,GeekSportsCards,,13,1990-91 Fleer #13 Robert Parish
2025-07-18T03:10:43.000Z,,,,Singles,,,,,1,No,,Indiana Pacers,2DollarCards,,2.00,,0.00,,https://i.ebayimg.com/00/s/MTA3NVgxNjAw/z/pFEAAeSw0W9ofZGJ/$_57.JPG?set_id=880000500F,1990-91 Fleer,,Base Set,261328,,1990-91 Fleer NBA Basketball Card #79 Chuck Person Pacers,236207288487,Basketball,https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Card-79-Chuck-Person-Pacers-/236207288487,,1,,,https://i.ebayimg.com/00/s/MTA3NVg3OTA=/z/odcAAeSwz1tofZGR/$_57.PNG?set_id=880000500F,,,,BIN,,Fleer Inc.,,,No,,Chuck Person,GeekSportsCards,,79,1990-91 Fleer #79 Chuck Person
2025-07-18T03:10:43.000Z,,,,Singles,,,,,1,No,,Miami Heat,2DollarCards,,2.00,,0.00,,https://i.ebayimg.com/00/s/MTA3NVgxNjAw/z/cFgAAeSwOtVofTkE/$_57.JPG?set_id=880000500F,1990-91 Fleer,,Base Set,261328,,1990-91 Fleer NBA Basketball Card #99 Kevin Edwards Heat,236207288498,Basketball,https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Card-99-Kevin-Edwards-Heat-/236207288498,,1,,,https://i.ebayimg.com/00/s/MTA3NVg4MDA=/z/ZBcAAeSwe01ofTkK/$_57.PNG?set_id=880000500F,,,,BIN,,Fleer Inc.,,,No,,Kevin Edwards,GeekSportsCards,,99,1990-91 Fleer #99 Kevin Edwards
2025-07-18T03:10:43.000Z,,,,Singles,,,,,1,No,,Miami Heat,2DollarCards,,2.00,,0.00,,https://i.ebayimg.com/00/s/MTA3MlgxNjAw/z/J5MAAeSwhL5ofwIq/$_57.JPG?set_id=880000500F,1990-91 Fleer,,Base Set,261328,,1990-91 Fleer NBA Basketball Rookie Card #101 Glen Rice RC Heat,236207288499,Basketball,https://www.ebay.com/itm/1990-91-Fleer-NBA-Basketball-Rookie-Card-101-Glen-Rice-RC-Heat-/236207288499,,1,,,https://i.ebayimg.com/00/s/MTA3Mlg3OTk=/z/JvYAAeSwWm9ofwIy/$_57.PNG?set_id=880000500F,,,,BIN,,Fleer Inc.,,,No,,Glen Rice,GeekSportsCards,,101,1990-91 Fleer #101 Glen Rice RC
